date,platform,campaign_id,adset_id,ad_id,campaign_name,adset_name,ad_name,spend,impressions,clicks,conversions,country,objective,campaign_clean,audience,creative_type,year,month
2023-10-04,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,103.38,13153,85,1,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-05,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,84.95,7911,134,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-06,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,165.67,16270,170,1,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-07,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,138.0,19890,121,3,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-08,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,196.3,23878,320,7,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-09,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,164.72,21104,274,3,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-10,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,68.94,8476,74,0,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-11,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,86.58,9113,84,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-12,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,133.35,14949,249,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-13,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,60.03,5741,96,0,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-14,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,164.9,32380,246,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-15,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,87.58,11948,202,3,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-16,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,52.34,7889,47,0,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-17,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,95.35,11810,106,1,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-18,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,49.47,5525,59,0,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-19,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,104.64,16741,159,1,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-20,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,144.3,21615,377,6,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-21,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,65.24,7067,104,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-22,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,61.42,6306,102,1,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-23,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,98.63,11313,101,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-24,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,132.89,13105,149,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-25,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,62.2,9035,133,3,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-26,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,56.29,10613,72,1,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-27,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,145.97,22990,269,5,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-28,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,175.12,29263,180,3,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-29,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,97.44,14429,220,5,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-30,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,46.75,5640,87,2,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-31,Instagram,IN1002,AS50003,AD900005,copy-AUTMN BRAND  Brand.It,BROAD||i.t.,cr  AUTUMNBRANDP -_static,35.03,3558,23,0,IT,Awareness,Autumn Brand Push,Broad,static,2023,10
2023-10-01,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,117.02,17188,389,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-02,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,110.45,27477,731,3,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-03,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,68.9,12075,158,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-04,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,113.67,19152,526,5,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-05,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,47.1,11654,207,1,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-06,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,115.03,35371,394,7,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-07,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,145.76,36306,611,10,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-08,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,119.95,29546,560,9,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-09,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,30.08,4315,91,0,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-10,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,126.02,38132,694,9,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-11,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,59.66,9121,218,1,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-12,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,48.31,14874,318,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-13,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,95.16,15157,418,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-14,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,80.35,17207,304,3,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-15,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,97.98,16258,261,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-16,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,76.83,21312,481,5,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-17,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,139.94,22263,325,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-18,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,123.87,23641,241,3,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-19,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,77.39,12602,314,5,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-20,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,113.91,17124,268,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-21,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,42.67,6597,86,1,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-22,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,104.77,16747,297,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-23,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,75.97,23798,381,5,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-24,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,36.86,5296,109,1,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-25,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,130.05,36635,602,11,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-26,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,58.79,9911,115,1,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-27,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,108.97,28385,469,6,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-28,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,115.92,32049,583,11,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-29,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,79.0,12863,180,2,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-30,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,92.18,17120,416,7,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-31,TikTok,TI1003,AS50004,AD900006,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,autumn_push_creative-vid_final_final,114.02,18305,507,5,IT,Awareness,Autumn Brand Push,Broad,video,2023,10
2023-10-01,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,148.67,29266,444,3,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-02,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,121.73,21947,250,3,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-03,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,35.35,7743,165,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-04,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,48.94,15393,331,5,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-05,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,125.59,28294,609,9,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-06,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,134.78,27137,746,7,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-07,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,64.76,15505,381,6,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-08,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,99.52,17207,219,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-09,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,82.18,17387,239,3,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-10,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,110.65,19953,495,5,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-11,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,132.31,25035,691,7,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-12,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,114.02,30106,351,6,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-13,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,74.5,23407,523,9,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-14,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,140.62,20236,580,6,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-15,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,66.78,20478,316,4,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-16,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,139.31,46331,1220,20,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-17,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,112.92,32157,355,5,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-18,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,106.97,23879,403,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-19,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,149.21,23510,693,11,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-20,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,85.06,13330,186,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-21,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,67.24,14713,403,4,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-22,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,157.83,29237,464,4,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-23,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,30.4,5748,153,1,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-24,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,87.51,12617,225,4,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-25,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,129.19,25949,589,3,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-26,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,91.97,15227,222,1,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-27,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,33.53,9208,135,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-28,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,97.86,19030,309,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-29,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,110.88,18532,252,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-30,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,107.29,15684,241,2,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-31,TikTok,TI1003,AS50004,AD900007,IT AUTUMN_PUSH|tof_v2,stories||IT-genpop,AUTUMN_PUSHcr | 300X250,98.32,27559,612,12,IT,Awareness,Autumn Brand Push,Broad,banner,2023,10
2023-10-01,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,288.93,10695,383,23,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-02,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,586.36,20531,835,40,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-03,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,420.68,11549,608,36,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-04,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,508.49,28838,2236,129,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-05,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,279.19,8101,346,13,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-06,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,243.9,7666,268,15,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-07,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,268.03,9357,345,26,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-08,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,648.0,28193,1345,88,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-09,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,474.63,28840,1838,144,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-10,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,500.41,19272,1370,86,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-11,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,209.63,9466,564,35,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-12,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,505.04,15363,624,33,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-13,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,493.48,18655,769,66,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-14,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,385.89,16985,943,45,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-15,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,287.25,9107,635,34,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-16,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,197.25,7334,367,20,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-17,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,235.14,6867,275,8,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-18,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,456.05,13588,569,22,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-19,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,398.66,10493,448,27,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-20,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,246.9,7361,392,20,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-21,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,500.19,17683,708,38,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-22,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,665.98,19012,1057,73,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-23,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,188.34,7435,555,22,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-24,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,591.32,16333,1050,55,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-25,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,164.2,7341,492,27,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-26,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,505.39,24780,1764,143,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-27,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,466.65,23216,955,32,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-28,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,166.32,4968,271,20,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-29,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,294.08,12444,930,83,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-30,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,168.84,4896,283,8,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
2023-10-31,Google Search,GO1004,AS50005,AD900008,italy|autmn brand -_Awrns,All I.T.,Autmn Brand|asset  v2_new,415.94,18907,898,79,IT,Awareness,Autumn Brand Push,Broad,UNKNOWN,2023,10
